,session,student_id,activity,idle_time,mouse_wheel,mouse_wheel_click,mouse_click_left,mouse_click_right,mouse_movement,keystroke
3195,5,71, Blank,38928.0,0,0,97,2,7148,0
3196,5,71, Deeds,3927281.0,39,0,461,98,29017,8
3197,5,71, Diagram,1263122.0,8,0,288,0,21308,6
3198,5,71, Other,29775698.0,0,0,58,4,3759,0
3199,5,71, Properties,4187.0,0,0,16,0,1053,0
3200,5,71, Study,64592502.0,121,0,152,0,22941,23
3201,5,71, TextEditor,53941647.0,704,0,776,0,46115,1428
3202,5,72, Aulaweb,3585.0,0,0,45,0,4277,0
3203,5,72, Blank,3309.0,0,0,103,0,5506,0
3204,5,72, Deeds,6624255.0,1,0,986,84,55437,71
3205,5,72, Diagram,46772190.0,84,0,467,34,49293,70
3206,5,72, Other,280974.0,47,0,133,0,11196,88
3207,5,72, Properties,424.0,0,0,25,0,1193,0
3208,5,72, Study,13152662.0,68,0,365,2,24548,0
3209,5,72, TextEditor,56309911.0,399,0,726,8,67757,2501
3210,5,74, Aulaweb,33533.0,7,0,36,0,2392,0
3211,5,74, Blank,429485.0,4,0,207,0,10496,0
3212,5,74, Deeds,3638666.0,11,0,1317,138,52093,8
3213,5,74, Diagram,2941458.0,11,0,280,4,14912,0
3214,5,74, Other,204059.0,3,0,121,2,6733,52
3215,5,74, Properties,516.0,0,0,9,0,522,0
3216,5,74, Study,1923489.0,179,0,224,0,25218,0
3217,5,74, TextEditor,48353648.0,1363,0,708,32,63686,2596
3218,5,75, Aulaweb,55818.0,12,0,63,2,3970,30
3219,5,75, Blank,5481.0,0,0,35,0,1885,0
3220,5,75, Deeds,13131094.0,3,0,581,92,35875,80
3221,5,75, Diagram,2359714.0,1,0,231,0,11734,0
3222,5,75, Other,3471346.0,20,0,251,2,10378,24
3223,5,75, Properties,8029.0,0,0,14,0,672,0
3224,5,75, Study,6024014.0,45,0,176,0,13496,0
3225,5,75, TextEditor,55359061.0,450,0,465,0,24231,2165
3226,5,76, Aulaweb,359.0,0,0,39,0,1706,0
3227,5,76, Blank,295.0,0,0,117,2,4740,4
3228,5,76, Deeds,441898.0,1,0,563,0,34744,109
3229,5,76, Diagram,31328657.0,2,0,924,8,58012,0
3230,5,76, FSM,141.0,0,0,9,0,845,0
3231,5,76, Other,903960.0,279,0,229,0,22831,723
3232,5,76, Properties,234.0,0,0,22,0,805,0
3233,5,76, Study,7317792.0,171,0,153,0,23772,2
3234,5,76, TextEditor,38107175.0,1131,0,544,4,50988,3711
3235,5,78, Aulaweb,2231.0,0,0,52,0,2952,1
3236,5,78, Blank,80287.0,0,0,114,2,5872,44
3237,5,78, Deeds,8646451.0,0,0,911,0,46021,310
3238,5,78, Diagram,2738192.0,0,0,258,8,20546,4
3239,5,78, Other,169854.0,0,0,81,2,5247,17
3240,5,78, Properties,266.0,0,0,4,0,201,0
3241,5,78, Study,19279628.0,0,2,159,0,19354,2
3242,5,78, TextEditor,277555180.0,1,0,543,0,58367,3674
3243,5,79, Aulaweb,28815.0,0,0,18,0,389,0
3244,5,79, Blank,113656858.0,0,0,43,0,1061,0
3245,5,79, Deeds,16383803.0,0,0,864,90,17135,24
3246,5,79, Diagram,75281724.0,37,0,390,12,16621,0
3247,5,79, Other,138432.0,0,0,86,0,2175,0
3248,5,79, Properties,1156.0,0,0,10,0,371,0
3249,5,79, Study,30086801.0,126,0,157,0,8330,0
3250,5,79, TextEditor,271991234.0,850,0,304,4,19367,2928
3251,5,80, Aulaweb,14236.0,0,0,36,0,1330,0
3252,5,80, Blank,671631.0,9,0,84,4,2498,1
3253,5,80, Deeds,39550285.0,6,0,702,96,22061,16
3254,5,80, Diagram,16989342.0,0,0,411,0,21288,8
3255,5,80, Other,2709892.0,0,0,283,4,8671,292
3256,5,80, Properties,3504.0,0,0,9,0,293,0
3257,5,80, Study,28273412.0,0,0,180,2,10139,141
3258,5,80, TextEditor,77963538.0,922,0,359,0,24115,2388
3259,5,81, Aulaweb,182427.0,0,0,50,0,16015,0
3260,5,81, Blank,109529.0,11,0,86,6,22844,4
3261,5,81, Deeds,9886186.0,46,0,1454,106,203012,70
3262,5,81, Diagram,5525010.0,11,0,615,44,126880,6
3263,5,81, Other,164969.0,82,0,242,6,46549,133
3264,5,81, Properties,500.0,0,0,33,0,5518,0
3265,5,81, Study,4266282.0,102,0,209,4,79494,0
3266,5,81, TextEditor,29628907.0,589,0,809,0,189793,2704
3267,5,82, Aulaweb,48767.0,0,0,60,0,4256,0
3268,5,82, Blank,35555.0,4,0,173,0,9330,0
3269,5,82, Deeds,11445599.0,17,0,857,104,66083,3
3270,5,82, Diagram,18606991.0,10,0,237,6,23851,0
3271,5,82, Other,398741.0,15,0,186,8,9676,36
3272,5,82, Properties,420.0,0,0,2,0,334,0
3273,5,82, Study,2136046.0,75,0,215,2,16969,0
3274,5,82, TextEditor,40545906.0,1481,0,828,58,84554,2232
3275,5,83, Aulaweb,457.0,0,0,17,4,391,0
3276,5,83, Blank,59492.0,0,0,78,0,1749,0
3277,5,83, Deeds,4306020.0,102,0,610,100,16182,84
3278,5,83, Diagram,4835760.0,223,0,334,2,10251,0
3279,5,83, Other,83336.0,567,0,115,30,4189,26
3280,5,83, Properties,4888.0,0,0,41,0,847,0
3281,5,83, Study,2333426.0,2916,0,130,0,8190,8
3282,5,83, TextEditor,70920795.0,12985,0,359,0,27307,2431
3283,5,85, Aulaweb,19546.0,0,0,60,0,2764,0
3284,5,85, Blank,60.0,0,0,57,0,1975,0
3285,5,85, Deeds,64902593.0,0,0,832,140,27136,76
3286,5,85, Diagram,13735544.0,0,0,628,34,23716,4
3287,5,85, Other,82407.0,0,0,271,18,7859,154
3288,5,85, Properties,3789.0,0,0,155,0,4162,0
3289,5,85, Study,8845475.0,0,0,230,0,11768,2
3290,5,85, TextEditor,70014637.0,0,0,467,0,20339,2506
3291,5,86, Aulaweb,5727.0,8,0,32,0,1248,0
3292,5,86, Blank,27103.0,0,0,119,41,6796,0
3293,5,86, Deeds,19256598.0,6,0,1303,102,40593,8
3294,5,86, Diagram,33235413.0,18,0,482,4,39110,0
3295,5,86, Other,16221.0,89,0,189,0,7238,0
3296,5,86, Properties,20636.0,0,0,12,0,412,0
3297,5,86, Study,3834592.0,174,0,154,0,19576,0
3298,5,86, TextEditor,135056559.0,474,0,682,3,46800,7241
3299,5,87, Aulaweb,484.0,7,0,31,2,1212,0
3300,5,87, Blank,298004.0,10,0,80,9,4563,2
3301,5,87, Deeds,84215057.0,32,0,2246,122,81170,37
3302,5,87, Diagram,7705920.0,26,0,597,8,37436,2
3303,5,87, Other,530.0,0,0,57,0,2625,4
3304,5,87, Properties,0.0,0,0,5,0,385,1
3305,5,87, Study,8060580.0,268,0,250,2,38782,0
3306,5,87, TextEditor,52821817.0,494,0,730,3,51584,2879
3307,5,88, Aulaweb,0.0,0,0,1,0,62,0
3308,5,88, Blank,76662.0,1,0,219,6,4919,0
3309,5,88, Deeds,15558582.0,5,0,672,108,21035,55
3310,5,88, Diagram,64236849.0,1,0,588,2,23631,18
3311,5,88, Other,289303.0,4,0,182,6,5188,55
3312,5,88, Properties,11610.0,0,0,34,0,704,0
3313,5,88, Study,9188064.0,37,0,125,0,7411,4
3314,5,88, TextEditor,177340554.0,361,0,419,0,20522,2379
3315,5,89, Deeds,22587165.0,6,0,248,0,4413,56
3316,5,89, Diagram,17627012.0,50,0,336,0,11174,0
3317,5,89, Other,67795896.0,0,0,253,40,5942,18
3318,5,89, Properties,93.0,0,0,19,0,355,0
3319,5,89, TextEditor,114510522.0,0,0,62,0,2340,0
3320,5,90, Blank,2001.0,6,0,89,2,3555,5
3321,5,90, Deeds,8178164.0,36,0,1167,110,70532,47
3322,5,90, Diagram,624299.0,10,0,199,14,13689,0
3323,5,90, Other,9280923.0,123,0,426,18,23236,163
3324,5,90, Properties,0.0,0,0,10,0,586,0
3325,5,90, Study,26145031.0,597,0,334,4,39559,50
3326,5,90, TextEditor,66232027.0,4385,0,543,2,94367,2308
3327,5,91, Aulaweb,31.0,0,0,4,0,179,0
3328,5,91, Blank,168518.0,2,0,141,0,5533,0
3329,5,91, Deeds,9648968.0,11,0,482,88,30302,26
3330,5,91, Diagram,13267610.0,3,0,98,0,9639,28
3331,5,91, Other,2707409.0,17,0,52,6,3799,34
3332,5,91, Properties,0.0,0,0,4,0,114,2
3333,5,91, Study,1136704.0,86,0,54,0,4475,0
3334,5,91, TextEditor,275858658.0,892,0,455,2,45389,436
3335,5,92, Aulaweb,1294.0,1,0,16,0,1037,0
3336,5,92, Blank,468.0,0,0,20,0,895,0
3337,5,92, Deeds,28015035.0,31,0,1303,12,42892,84
3338,5,92, Diagram,12621247.0,15,0,125,0,8166,0
3339,5,92, Other,454251.0,0,0,78,0,4606,12
3340,5,92, Properties,654408.0,0,0,13,0,1255,0
3341,5,92, Study,15532718.0,80,0,126,0,11665,0
3342,5,92, TextEditor,375125000.0,452,0,935,36,55199,2964
3343,5,93, Aulaweb,1980.0,6,0,28,0,1530,0
3344,5,93, Blank,467.0,0,0,42,0,1886,0
3345,5,93, Deeds,54519299.0,24,0,1241,16,54648,479
3346,5,93, Diagram,3552515.0,2,0,333,2,23791,28
3347,5,93, Other,17157.0,0,0,99,2,4598,34
3348,5,93, Properties,26557.0,0,0,82,0,3039,16
3349,5,93, Study,17999103.0,121,0,228,2,27268,83
3350,5,93, TextEditor,108412151.0,174,0,453,0,40711,1925
3351,5,94, Aulaweb,2389.0,8,0,15,0,817,0
3352,5,94, Blank,29458.0,4,0,58,0,2807,0
3353,5,94, Deeds,54106862.0,12,0,917,94,41101,72
3354,5,94, Diagram,24638029.0,51,0,420,6,21851,0
3355,5,94, Other,9972.0,0,0,42,0,1374,0
3356,5,94, Properties,609.0,0,0,12,0,586,0
3357,5,94, Study,2563679.0,81,0,99,0,5322,0
3358,5,94, TextEditor,162431126.0,1194,0,611,24,33795,1798
3359,5,95, Aulaweb,3012.0,5,0,59,0,2550,0
3360,5,95, Blank,3218.0,0,0,58,0,2610,0
3361,5,95, Deeds,23757818.0,63,0,945,126,46857,30
3362,5,95, Diagram,23202277.0,76,0,2080,0,51036,10
3363,5,95, FSM,16.0,0,0,2,0,110,0
3364,5,95, Other,5436.0,3,0,62,0,4530,6
3365,5,95, Properties,9749.0,0,0,63,0,2101,0
3366,5,95, Study,47666820.0,151,0,171,0,20411,2
3367,5,95, TextEditor,369708459.0,1821,0,1060,4,48653,1235
3368,5,96, Aulaweb,15348.0,5,0,32,0,2057,0
3369,5,96, Blank,8804.0,0,0,64,0,3983,0
3370,5,96, Deeds,1973732.0,7,0,447,94,35252,72
3371,5,96, Diagram,46308013.0,12,0,449,28,50072,0
3372,5,96, Other,4366.0,3,0,32,0,2937,0
3373,5,96, Properties,826.0,0,0,24,0,1234,0
3374,5,96, Study,1213596.0,123,0,191,0,20739,0
3375,5,96, TextEditor,50866373.0,377,0,705,32,66335,2311
3376,5,98, Blank,8679.0,0,0,38,0,1486,0
3377,5,98, Deeds,9546990.0,3,0,1147,2,39349,309
3378,5,98, Diagram,14163099.0,1,0,210,0,10191,19
3379,5,98, Other,1295204.0,3,0,114,2,5782,4
3380,5,98, Properties,265.0,0,0,32,0,1019,0
3381,5,98, Study,6197480.0,78,0,90,0,8708,41
3382,5,98, TextEditor,52863203.0,625,0,485,0,40194,1470
3383,5,99, Aulaweb,42522.0,0,0,29,0,2140,0
3384,5,99, Blank,1418238.0,1,0,94,0,6599,0
3385,5,99, Deeds,15320338.0,44,0,1568,94,58995,47
3386,5,99, Diagram,12070494.0,17,0,426,0,21260,0
3387,5,99, Other,345623.0,0,0,51,2,3870,5
3388,5,99, Properties,858.0,0,0,21,0,555,0
3389,5,99, Study,21216416.0,152,0,175,2,12888,6
3390,5,99, TextEditor,171123149.0,1222,0,870,0,55699,2359
3391,5,100, Aulaweb,27973.0,27,0,31,0,1825,6
3392,5,100, Blank,17503.0,0,0,78,0,3765,19
3393,5,100, Deeds,17014059.0,2,0,868,92,23978,89
3394,5,100, Diagram,14697580.0,21,0,489,4,24158,10
3395,5,100, Other,639615.0,36,0,171,0,7707,174
3396,5,100, Properties,2654.0,0,0,25,0,1021,0
3397,5,100, Study,7034601.0,165,0,141,0,14188,27
3398,5,100, TextEditor,106205667.0,655,0,769,0,40852,2438
3399,5,101, Aulaweb,314.0,0,0,16,0,1430,0
3400,5,101, Blank,7069.0,0,0,104,0,7332,0
3401,5,101, Deeds,1126088.0,0,0,502,94,42331,0
3402,5,101, Diagram,3253065.0,0,0,346,18,35918,8
3403,5,101, Other,215556.0,0,0,49,0,3937,4
3404,5,101, Properties,15.0,0,0,21,0,1180,0
3405,5,101, Study,2703796.0,0,0,140,0,15440,0
3406,5,101, TextEditor,43633889.0,0,0,550,0,61006,1313
3407,5,102, Aulaweb,0.0,0,0,0,0,0,4
3408,5,102, Blank,2933.0,0,0,32,0,716,0
3409,5,102, Deeds,44655270.0,55,0,683,96,43997,53
3410,5,102, Diagram,12105538.0,0,0,228,0,12314,0
3411,5,102, Other,2540761.0,35,0,226,2,11343,38
3412,5,102, Properties,62.0,0,0,12,0,484,0
3413,5,102, TextEditor,116353248.0,932,0,540,22,36090,2481
3414,5,103, Aulaweb,20566.0,4,0,27,0,915,0
3415,5,103, Blank,2858665.0,1,0,90,5,2286,4
3416,5,103, Deeds,10327315.0,8,0,1629,90,24495,62
3417,5,103, Diagram,11137845.0,0,0,428,0,9315,0
3418,5,103, Other,7833235.0,115,0,270,4,8847,198
3419,5,103, Properties,1482.0,0,0,12,0,352,0
3420,5,103, Study,98898606.0,359,0,453,3,22698,82
3421,5,103, TextEditor,70255217.0,63,0,857,6,24653,1577
3422,5,104, Aulaweb,18025.0,9,0,21,0,1729,0
3423,5,104, Blank,181102.0,2,0,36,0,1805,0
3424,5,104, Deeds,5906369.0,1,0,1051,12,37374,318
3425,5,104, Diagram,10759963.0,5,0,530,0,22315,17
3426,5,104, Other,2538025.0,84,0,255,8,9317,10
3427,5,104, Properties,281.0,0,0,24,0,1165,0
3428,5,104, Study,1714065.0,124,0,104,6,14353,1
3429,5,104, TextEditor,41486316.0,1152,0,423,38,41076,2466
3430,6,1, Aulaweb,30858.0,0,0,20,0,1735,4
3431,6,1, Blank,389425.0,0,0,73,4,3592,0
3432,6,1, Deeds,6803672.0,0,0,234,32,15902,12
3433,6,1, Diagram,1135581.0,0,0,72,0,6885,0
3434,6,1, FSM,99224035.0,177,0,4651,56,321116,287
3435,6,1, Other,67482.0,0,0,220,0,11207,99
3436,6,1, Properties,6042033.0,0,0,356,0,18563,145
3437,6,1, Study,22206901.0,315,0,283,4,54517,294
3438,6,1, TextEditor,10633208.0,1019,0,391,0,37987,954
3439,6,2, Aulaweb,8489259.0,0,0,55,0,3415,0
3440,6,2, Blank,19200.0,0,0,59,0,2569,0
3441,6,2, Deeds,390557.0,0,0,174,30,9218,10
3442,6,2, Diagram,15148.0,0,0,30,0,1257,0
3443,6,2, FSM,106596458.0,102,0,2054,52,120204,192
3444,6,2, Other,1429942.0,174,0,233,0,11204,406
3445,6,2, Properties,606623.0,0,0,155,0,6883,44
3446,6,2, Study,160733932.0,403,0,122,0,11928,0
3447,6,2, TextEditor,673165.0,203,0,222,22,12589,894
3448,6,4, Aulaweb,11966.0,5,0,39,0,1827,11
3449,6,4, Blank,5627000.0,0,0,170,1,8698,0
3450,6,4, Deeds,58953.0,0,0,121,22,4427,14
3451,6,4, Diagram,649765.0,0,0,31,4,2624,12
3452,6,4, FSM,154786765.0,210,2,5752,19,278790,561
3453,6,4, Other,47468.0,6,0,207,2,8271,7
3454,6,4, Properties,2149634.0,1,0,635,0,25749,192
3455,6,4, Study,13999653.0,208,0,277,0,22445,6
3456,6,4, TextEditor,2407358.0,352,0,166,0,7721,1085
3457,6,5, Blank,17885.0,11,0,111,30,8197,2
3458,6,5, Deeds,256597.0,0,0,130,18,9635,10
3459,6,5, Diagram,5402007.0,0,0,70,0,8303,0
3460,6,5, FSM,151202655.0,91,0,3816,92,304521,449
3461,6,5, Other,251316.0,84,0,440,8,30209,4
3462,6,5, Properties,1086354.0,1,0,442,0,37280,169
3463,6,5, Study,12844637.0,181,0,152,0,33175,0
3464,6,5, TextEditor,14161871.0,631,0,247,4,34681,924
3465,6,6, Aulaweb,27126.0,0,0,54,0,3539,0
3466,6,6, Blank,1329875.0,0,0,352,12,14786,46
3467,6,6, Deeds,958438.0,0,0,232,22,7850,2
3468,6,6, Diagram,27699.0,0,0,58,0,3090,0
3469,6,6, FSM,80673859.0,34,0,3056,4,193184,185
3470,6,6, Other,25121535.0,169,0,308,0,24500,756
3471,6,6, Properties,6392570.0,14,0,371,0,30981,89
3472,6,6, Study,74168730.0,260,0,236,2,37684,0
3473,6,6, TextEditor,5549909.0,1960,0,399,16,40240,2135
3474,6,7, Aulaweb,1969792.0,46,0,43,0,3080,0
3475,6,7, Blank,125449.0,3,0,48,0,3354,0
3476,6,7, Deeds,4153713.0,20,0,120,22,8216,8
3477,6,7, Diagram,1074200.0,2,0,54,0,4613,0
3478,6,7, FSM,353973334.0,156,0,2729,72,177039,178
3479,6,7, Other,739934.0,241,0,165,2,9778,174
3480,6,7, Properties,3662120.0,0,0,289,0,13288,118
3481,6,7, Study,86108205.0,554,0,142,2,20001,20
3482,6,7, TextEditor,1742075.0,190,0,156,0,15282,403
3483,6,9, Aulaweb,814.0,0,0,33,0,816,0
3484,6,9, Blank,2422885.0,0,0,67,2,1449,0
3485,6,9, Deeds,2537912.0,0,0,175,18,5553,0
3486,6,9, Diagram,784857.0,0,0,62,0,2145,0
3487,6,9, FSM,337489013.0,0,0,2863,0,80868,136
3488,6,9, Other,1784198.0,0,0,182,0,4355,72
3489,6,9, Properties,12391829.0,0,0,297,0,8259,68
3490,6,9, Study,45287081.0,0,0,207,0,7480,36
3491,6,9, TextEditor,4083811.0,0,0,360,2,13990,830
3492,6,10, Aulaweb,180217.0,30,0,41,0,2543,0
3493,6,10, Blank,20431364.0,10,0,193,24,10401,0
3494,6,10, Deeds,6840737.0,0,0,247,21,10440,0
3495,6,10, Diagram,292200.0,0,0,28,0,1777,0
3496,6,10, FSM,232417200.0,131,0,3751,62,183773,315
3497,6,10, Other,46697932.0,208,0,347,0,21890,737
3498,6,10, Properties,4633415.0,0,0,376,1,18750,125
3499,6,10, Study,32161395.0,100,0,127,0,10585,0
3500,6,10, TextEditor,9508103.0,870,0,276,2,18312,540
3501,6,11, Aulaweb,62.0,0,0,4,0,293,0
3502,6,11, Blank,60371.0,0,0,264,8,14445,1
3503,6,11, Deeds,606943.0,0,0,127,20,8942,8
3504,6,11, Diagram,35964.0,0,0,28,0,1789,0
3505,6,11, FSM,131047405.0,26,0,3568,38,266359,390
3506,6,11, Other,449421.0,0,0,301,0,18549,135
3507,6,11, Properties,8536559.0,0,0,445,0,34591,288
3508,6,11, Study,109023409.0,207,0,193,0,45482,0
3509,6,11, TextEditor,804374.0,260,0,218,4,24000,398
3510,6,12, Aulaweb,460694.0,0,0,18,0,479,0
3511,6,12, Blank,16442015.0,0,0,86,16,1885,0
3512,6,12, Deeds,450705.0,0,0,99,16,2382,0
3513,6,12, Diagram,700264.0,0,0,38,0,1002,0
3514,6,12, FSM,967436744.0,0,0,2040,0,55863,86
3515,6,12, Other,7497946.0,0,0,276,6,4638,187
3516,6,12, Properties,6064890.0,0,0,247,0,5424,98
3517,6,12, Study,186379356.0,0,0,93,2,4948,16
3518,6,12, TextEditor,2179364.0,0,0,229,2,5536,788
3519,6,13, Aulaweb,2298.0,19,0,24,0,1432,0
3520,6,13, Blank,45164.0,0,0,87,2,3636,0
3521,6,13, Deeds,11539736.0,0,0,486,26,9496,4
3522,6,13, Diagram,2989037.0,5,0,24,2,3139,0
3523,6,13, FSM,92050643.0,94,0,2757,32,160885,175
3524,6,13, Other,214340889.0,176,0,382,10,22596,1980
3525,6,13, Properties,734622.0,3,0,302,2,20927,117
3526,6,13, Study,96356294.0,433,0,131,0,18906,2
3527,6,13, TextEditor,2870465.0,771,0,130,0,11792,895
3528,6,14, Aulaweb,4901.0,0,0,7,0,368,0
3529,6,14, Blank,127933.0,0,0,114,6,3681,0
3530,6,14, Deeds,261632.0,0,0,131,22,5523,18
3531,6,14, Diagram,439381.0,0,0,38,0,1804,0
3532,6,14, FSM,277428687.0,112,0,3046,0,148630,147
3533,6,14, Other,1385438.0,77,0,284,10,16946,64
3534,6,14, Properties,16309357.0,10,0,315,0,15906,141
3535,6,14, Study,20047806.0,176,0,152,0,16019,0
3536,6,14, TextEditor,29564299.0,695,0,175,0,10606,1044
3537,6,15, Aulaweb,155.0,0,0,14,0,608,0
3538,6,15, Blank,1204927.0,0,0,296,2,12337,0
3539,6,15, Deeds,979104.0,0,0,200,18,11029,8
3540,6,15, Diagram,364024.0,0,0,76,0,3174,0
3541,6,15, FSM,255860521.0,215,0,3360,6,196378,125
3542,6,15, Other,123451.0,34,0,94,0,7773,0
3543,6,15, Properties,1185800.0,0,0,415,0,17677,142
3544,6,15, Study,41849101.0,179,0,290,0,30868,0
3545,6,15, TextEditor,19710007.0,642,0,388,0,23966,436
3546,6,16, Aulaweb,1342.0,0,0,15,0,271,0
3547,6,16, Blank,1140.0,0,0,34,1,940,12
3548,6,16, Deeds,1686560.0,0,0,163,2,6216,52
3549,6,16, Diagram,1902048.0,0,0,98,0,3460,0
3550,6,16, FSM,264097028.0,0,0,3278,12,114209,234
3551,6,16, Other,199175.0,0,0,173,5,5387,12
3552,6,16, Properties,454383.0,0,0,298,0,8440,156
3553,6,16, Study,32266982.0,0,0,181,0,8062,96
3554,6,16, TextEditor,7341287.0,0,0,518,0,22343,896
3555,6,17, Aulaweb,1248.0,112,0,31,0,1816,0
3556,6,17, Blank,10814489.0,0,0,89,26,3817,0
3557,6,17, Deeds,1137625.0,1,0,136,18,5786,4
3558,6,17, Diagram,731346.0,0,0,23,0,1784,0
3559,6,17, FSM,177161069.0,76,2,2824,12,154821,287
3560,6,17, Other,117181.0,15,0,218,2,10779,38
3561,6,17, Properties,17389958.0,16,0,318,0,21073,226
3562,6,17, Study,96852045.0,384,0,156,0,16997,0
3563,6,17, TextEditor,4011499.0,176,0,323,12,13629,669
3564,6,18, Aulaweb,71957.0,0,0,34,2,1675,0
3565,6,18, Blank,172618.0,0,0,141,0,4998,0
3566,6,18, Deeds,3948991.0,0,0,107,16,4610,8
3567,6,18, Diagram,647462.0,0,0,36,0,2602,0
3568,6,18, FSM,122103519.0,0,0,3407,12,134015,239
3569,6,18, Other,903506.0,0,0,211,12,8319,33
3570,6,18, Properties,4419684.0,0,0,403,0,14494,180
3571,6,18, Study,147725313.0,0,0,288,6,17460,0
3572,6,18, TextEditor,12766749.0,0,0,436,20,19230,1369
3573,6,19, Blank,30215.0,0,0,0,0,0,0
3574,6,19, Deeds,598897.0,0,0,0,0,0,8
3575,6,19, Diagram,30119.0,0,0,0,0,0,0
3576,6,19, FSM,217490479.0,0,0,0,0,0,328
3577,6,19, Other,469012.0,0,0,0,0,0,14
3578,6,19, Properties,227147.0,0,0,0,0,0,96
3579,6,19, TextEditor,9160553.0,0,0,0,0,0,301
3580,6,20, Aulaweb,4142.0,0,0,12,0,773,0
3581,6,20, Blank,23137.0,0,0,83,2,2366,0
3582,6,20, Deeds,1184255.0,0,0,372,0,9033,30
3583,6,20, Diagram,2795050.0,0,0,42,2,2116,0
3584,6,20, FSM,143620882.0,0,0,3787,26,149092,404
3585,6,20, Other,781001.0,0,0,499,22,13857,103
3586,6,20, Properties,247856.0,0,2,286,10,9289,46
3587,6,20, Study,142776413.0,0,0,165,0,10047,26
3588,6,20, TextEditor,4460083.0,0,0,202,4,11923,326
3589,6,24, Aulaweb,1001830.0,0,0,43,0,3457,0
3590,6,24, Blank,914323.0,1,0,109,35,6819,0
3591,6,24, Deeds,331386.0,0,0,161,18,10599,0
3592,6,24, Diagram,6706.0,0,0,29,0,1564,0
3593,6,24, FSM,89399570.0,137,0,2776,52,189216,40
3594,6,24, Other,32290.0,0,0,108,4,7612,4
3595,6,24, Properties,3413265.0,5,0,415,0,22603,110
3596,6,24, Study,157617258.0,91,0,103,0,21369,0
3597,6,24, TextEditor,78353780.0,699,2,246,9,26546,2007
3598,6,25, Aulaweb,5024038.0,0,0,40,0,1878,0
3599,6,25, Blank,58798.0,7,0,223,0,8952,0
3600,6,25, Deeds,805457.0,16,0,142,22,8487,0
3601,6,25, Diagram,628289.0,0,0,59,0,3423,0
3602,6,25, FSM,161682040.0,463,0,4371,104,209393,138
3603,6,25, Other,902831.0,13,0,202,0,8388,0
3604,6,25, Properties,1152162.0,0,0,308,0,11680,176
3605,6,25, Study,45000483.0,369,0,251,0,17957,4
3606,6,25, TextEditor,50714233.0,506,0,515,78,31880,821
3607,6,27, Aulaweb,1631849.0,0,0,9,0,373,8
3608,6,27, Blank,152443.0,0,0,85,0,2837,4
3609,6,27, Deeds,1116750.0,0,0,128,2,5048,93
3610,6,27, Diagram,900230.0,0,0,25,0,1119,21
3611,6,27, FSM,463550978.0,486,0,2915,8,147210,411
3612,6,27, Other,1692907.0,49,0,150,2,6407,122
3613,6,27, Properties,20041173.0,0,0,370,0,17962,103
3614,6,27, Study,79991766.0,102,0,59,0,3522,9
3615,6,27, TextEditor,228174.0,777,0,90,0,6284,295
3616,6,28, Aulaweb,343248.0,7,0,31,0,2512,0
3617,6,28, Blank,11902.0,0,0,161,2,7067,0
3618,6,28, Deeds,4633149.0,0,0,109,22,6591,5
3619,6,28, Diagram,196065.0,0,0,67,0,3344,0
3620,6,28, FSM,85940959.0,110,0,3447,44,195222,232
3621,6,28, Other,66661.0,0,0,121,0,7507,46
3622,6,28, Properties,7312493.0,2,0,428,2,30360,150
3623,6,28, Study,50486217.0,570,0,237,0,44285,0
3624,6,28, TextEditor,40967615.0,752,0,251,0,24579,973
3625,6,29, Aulaweb,1285.0,1,0,45,0,2422,0
3626,6,29, Blank,1061.0,0,0,60,1,3203,0
3627,6,29, Deeds,924867.0,48,0,347,22,21438,1
3628,6,29, Diagram,304361.0,10,0,61,2,7389,0
3629,6,29, FSM,33495004.0,134,0,4245,10,287959,327
3630,6,29, Other,22958.0,28,0,262,5,13650,0
3631,6,29, Properties,5628177.0,2,0,420,0,39768,198
3632,6,29, Study,38879546.0,686,0,405,2,61213,0
3633,6,29, TextEditor,1937738.0,1240,0,311,30,26968,1197
3634,6,30, Aulaweb,35290.0,0,0,31,0,1291,0
3635,6,30, Blank,10984.0,0,0,23,1,838,0
3636,6,30, Deeds,686121.0,0,0,353,4,8061,38
3637,6,30, Diagram,44733.0,0,0,34,0,1088,0
3638,6,30, FSM,81813608.0,0,0,3271,10,125170,170
3639,6,30, Other,517462.0,0,0,348,43,10258,8
3640,6,30, Properties,7448672.0,0,0,237,0,9192,174
3641,6,30, Study,345962567.0,0,0,438,0,26184,342
3642,6,30, TextEditor,19974193.0,0,0,255,30,13862,828
3643,6,32, Aulaweb,467.0,13,0,65,4,3029,0
3644,6,32, Blank,41557.0,6,0,219,0,8302,7
3645,6,32, Deeds,1003342.0,58,0,220,28,8266,9
3646,6,32, Diagram,908404.0,0,0,30,0,1649,0
3647,6,32, FSM,55766259.0,263,0,5361,52,222979,475
3648,6,32, Other,133503.0,26,0,326,6,14012,68
3649,6,32, Properties,509848.0,6,0,509,0,17080,145
3650,6,32, Study,46474858.0,583,0,341,0,31669,2
3651,6,32, TextEditor,15258144.0,1748,0,479,0,27831,2204
3652,6,34, Aulaweb,16.0,0,0,12,0,758,0
3653,6,34, Blank,0.0,0,0,17,0,757,0
3654,6,34, Deeds,1771806.0,1,0,375,54,17231,41
3655,6,34, Diagram,1733.0,0,0,26,0,1477,0
3656,6,34, FSM,225395477.0,8,0,1982,72,102308,111
